"product_id","product_category_name","product_name_lenght","product_description_lenght","product_photos_qty","product_weight_g","product_length_cm","product_height_cm","product_width_cm"
"466bf8874eb69e8561cf834878015050",beleza_saude,57,416,3,800,16,2,11
"15ae68f4be12b1e7037da33a1ef9753a",casa_conforto,58,216,3,7600,50,30,40
"3bbb1f94c6871212f10e8c25012a8e19",telefonia,39,365,13,200,16,3,11
"768cb9a5290c41d7968447ae28c64cca",eletrodomesticos,58,535,1,15050,39,38,39
"53c3fcae1475fdd6b315e8e6ff690fb3",relogios_presentes,59,508,3,2100,16,2,11
"34239894e175b17d8c84edc6c73b4dad",bebes,35,221,5,400,29,12,23
eee02ac99af9217137a2ef5eaad20376,cool_stuff,39,525,2,500,60,16,11
"3168b2696b15ca440b92afa9e011a084",pet_shop,51,2456,1,3200,52,25,29
af8533a77adce26dca87480c4c5c9af4,cool_stuff,60,1168,3,550,17,7,23
afbfd6b7742d136c2264a48e60a3fad6,market_place,36,2217,1,650,40,31,14
"53d71d8d9d6878f6f0b9fe0ed79445d5",alimentos,49,217,1,375,20,12,15
dbb9d74e911f8db0dd4d85878064ceb3,papelaria,53,388,2,450,38,33,26
f94d494034180bcbeb9c56cae79f6168,moveis_sala,55,1143,3,4650,31,17,31
"3ede26b9ff5be98aa46feaf2b1416ddb",telefonia,37,361,3,200,19,3,11
"6ca32b4631431cb1fe976880797a0f5c",pet_shop,19,619,6,5350,50,30,40
cbdbabc3d8b1a111329afd03a9f6a8d6,cama_mesa_banho,55,108,3,3850,20,40,40
"725e77eb7923719a251e7a4bd196ca6e",fashion_bolsas_e_acessorios,52,1490,2,100,16,2,11
cde7eb02af6868b9904f1ea2c7fdfdc3,relogios_presentes,56,398,3,500,20,30,20
"3d103df80d5d22d709244fe27bc29a8d",,,,,200,16,2,11
fa3bea10a666ef8afb1557f5e866b719,esporte_lazer,9,254,1,150,28,6,14
"070d4b13c8ef5cc3d81259789b3bd973",cama_mesa_banho,59,111,1,2200,55,15,35
"093be8c4566a25d70e577faa3539d7d3",moveis_decoracao,55,2027,3,6700,90,4,50
"6d7bc0518cc2406af3d486526806d50e",instrumentos_musicais,42,184,1,383,35,7,14
"494f6aae5fcc59af1db7b6dc85df1977",automotivo,59,651,5,6675,71,4,44
"62410fbefbe7df2abf7e6b23e64255ee",ferramentas_jardim,55,980,7,8050,43,32,22
ceea7d6ebaeb5a3620c2b43ff85dc13f,construcao_ferramentas_construcao,50,490,2,550,35,8,30
bea68931a4e8aeb29404dfc74b4ce5fc,cama_mesa_banho,50,315,1,600,16,10,16
"2a5806f10d0f00e5ad032dd2e3c8806e",moveis_escritorio,46,1350,1,11875,57,55,22
"73df0070248804951b5c6ba9537c6fc3",,,,,100,16,6,11
a96e543f9cfb2ecdb07c59321ff0018c,brinquedos,24,589,2,2700,51,35,26
fb09c649a144a9dfd4546612891e1f11,,,,,2000,38,12,38
"3630657a252ca88c694edfa53f2ad9f2",ferramentas_jardim,60,408,1,300,26,3,12
a8c6827a8a59c4b3bd37a9761715f3d8,esporte_lazer,53,985,2,3200,16,85,16
"3779f2d78a8cc041bcce56232d83befb",automotivo,58,1275,1,1125,20,17,17
a94036c0bb4dfce8d5762777c07b7be2,cama_mesa_banho,57,2473,2,2500,43,8,33
"4d8c2f14df6a1429692e995d787613a5",bebes,50,304,1,350,23,4,23
"665dcf48bfab7017f4ac917abaafac4f",beleza_saude,31,519,1,310,20,22,22
d5cf2d1224d6d3a279dc2593f5a824fa,pet_shop,60,770,3,500,35,22,28
"487ff90293c6b5484d060de3fe409557",audio,43,676,3,325,22,22,22
"8bfcc2900410d032d52f24991311a009",malas_acessorios,45,261,1,450,18,48,32
bfd40187494874d9bda6626efbff3bd3,brinquedos,59,940,4,11200,16,50,80
dd8e3ce8409dea51c566f227a4fc34ba,papelaria,46,395,2,200,19,5,13
"7ff7661b8c3f488705fcf1f407d04329",alimentos_bebidas,55,3755,7,500,28,15,15
"282b126b2354516c5f400154398f616d",utilidades_domesticas,48,2396,2,3700,20,20,20
"966a067b38634929844120e39b1576bc",bebes,34,496,2,2050,33,13,29
c1343b2f78e0f750b57cb917529039ee,papelaria,55,567,1,230,20,10,15
"8c2ace0ccc2dc2fef3d1b481eebb592a",moveis_decoracao,59,1492,3,2525,88,4,87
"0f96cb6fd0ba832f2d7a21d13b251526",informatica_acessorios,49,1245,1,2200,18,25,18
"5dc33472f14252b3f6085048159c9b96",esporte_lazer,57,486,6,150,22,3,13
"6c0d0bb889a282484443de64903f88ac",utilidades_domesticas,48,663,1,700,23,23,20
d309288ee9ab5d3d3326efb574f9b555,beleza_saude,60,161,1,150,25,6,15
b5015f9057f27b5bdefde4ca99368b54,agro_industria_e_comercio,45,461,3,250,18,8,12
ab7be0a001c3104b4931ce39ed70857d,informatica_acessorios,42,446,1,800,29,13,20
"4d38e93bf8056fbb01a32e72f0257df8",cama_mesa_banho,54,309,1,1950,43,20,31
"3288d87408bc4a61d7672f10aaa96e8e",beleza_saude,60,1097,1,318,18,12,16
"7334d00edefdee21be7eefd05f5433f6",cama_mesa_banho,49,640,1,800,16,10,16
c1aae55ae7c285aa64e3f0ba1966dd44,utilidades_domesticas,57,1652,4,825,18,9,12
ffd34459c21034d1da6df9800de0d7a3,beleza_saude,33,816,1,150,23,7,17
fdbfd4cec6db6e89f22d9aa2c4839eed,casa_construcao,60,362,2,20050,55,25,55
a270b2f4aad055863b643395b987d151,esporte_lazer,40,245,2,1000,60,15,15
c909912a223f3d98dd5c1eac6e93fecd,beleza_saude,58,753,1,300,20,10,15
e61f95fe83b531f0d8c152b6ad798eba,moveis_decoracao,58,461,2,417,47,4,35
cf02395ed36c61d5ce31bdecce9767a3,esporte_lazer,58,1155,6,750,16,11,15
"40c36dbe4fd510370d40e09ae7670a26",bebes,47,442,1,250,16,16,16
c477957dd9b5f51032f3631c50630585,cama_mesa_banho,29,796,1,1600,35,20,25
b1035b3d307f0aeb6157fdd3e09f8119,telefonia,55,395,3,375,18,13,16
e7240b84eb702e0aea8a1a30a47ba204,fashion_bolsas_e_acessorios,40,409,2,50,16,9,11
"81a3f1e46ec16acb4800a5002b014438",perfumaria,55,696,1,550,16,10,11
ee22145169e4612ac54f2b9282a8047a,automotivo,55,1911,1,750,16,28,16
c7858457bc43561ccb96aaa2932cb085,,,,,10750,35,65,35
d558b2cfa18448af883b91439fb908ad,eletronicos,48,1829,1,700,25,16,25
dcde96a5cda735816ac474de581a8a75,esporte_lazer,34,1260,1,450,17,15,14
"39342c8e5e512bb1757779a3821a450f",cama_mesa_banho,62,392,1,20900,45,15,30
"6f8ea11c0086a0d13355abc5ee14cc7d",esporte_lazer,38,680,1,241,19,15,16
d2efc686acbf02ce6200ee423516f0d0,automotivo,56,344,5,100,19,7,16
d01361dc1752562049e33f0456109c7e,papelaria,52,180,7,3000,25,55,38
"16734715511e4a408f9b534c748032f2",instrumentos_musicais,42,1627,1,800,24,7,15
"2504bf725d7aa06820b73b85c5ca6653",utilidades_domesticas,44,250,2,1500,32,5,28
"2284b28ca179d66957a67ef01a5b7d6c",utilidades_domesticas,54,408,1,1600,34,21,23
"460a66fcc404a3d7306d5f50fcb2d18a",utilidades_domesticas,51,720,1,350,16,16,17
"94a75895c8f08d597e9a2d9447170fd4",papelaria,52,831,5,11500,40,40,40
bed8edcc8479914748b6e6173513b3eb,utilidades_domesticas,45,567,3,3000,52,3,32
"7f975a63ae36e04759dccaaf14a1d408",utilidades_domesticas,37,1270,1,2500,25,12,18
"8133993c7a2e443974f9c5509b09b0fd",fashion_bolsas_e_acessorios,51,186,1,100,21,9,14
a9c7217ed9d06840852bafec1dbe2e49,fashion_bolsas_e_acessorios,55,1399,2,300,16,2,11
"7ad04045119d9f1c12c3c395ce9a6590",automotivo,36,934,3,17300,51,51,41
"3e315c0ee386121f7723905ea2c2f76e",moveis_decoracao,60,87,1,1300,40,7,34
"71e5d0eb5a5fcc829dc6c1bc1ecac7cf",esporte_lazer,36,2886,1,150,16,16,11
"0b3c2ee3c7994b5b9ebdddb2372d6f9c",cama_mesa_banho,35,179,1,1250,45,10,15
"61509eaebb2d4bd1a7511b1a75703f8c",utilidades_domesticas,50,500,1,300,25,2,17
"97b1f3f9eeee9126dc8109846aa63ca0",audio,39,283,1,200,16,8,11
"2362291929f77eccf5f5cb26029dcf90",automotivo,54,591,1,2400,52,8,52
c49bb7184818a1945f531caf0ab8c27c,beleza_saude,56,1979,3,550,16,7,24
"0c574708dc913b3fa69635e044892864",relogios_presentes,45,1926,4,350,16,13,12
e0cd006cb0ccbbf5e501be0df7c1e5f4,bebes,36,80,1,195,15,11,12
"7d1d3de69616eacb023e39204065a068",moveis_escritorio,60,793,2,20850,100,10,55
"635eab616d6a1f8033986a59061d6ede",papelaria,59,248,4,1800,45,8,30
"10d9c039b5dcb3b2a4a4fd507fd187a0",cama_mesa_banho,52,127,2,900,50,5,50
ef9ae4fb9a9005e8e463cc2616084276,esporte_lazer,48,730,2,9000,44,35,23
db7a58cce179f80f562fb714ceee9319,bebes,51,132,1,1260,36,8,30
"3daf6db466fe8366db873ecbb2fd45d6",cama_mesa_banho,56,680,1,5350,16,50,40
"3522a64b7bad6fe22cc046584a9d3fb0",utilidades_domesticas,50,773,2,4383,43,17,37
f8a9ed2d85e69c00f817d88ee3de7333,esporte_lazer,36,264,2,2850,28,28,20
d3060c543b1b88a647cc284ed7a9dd4a,pet_shop,38,817,4,6200,69,10,49
"0060b415594c5e1200324ef1a18493c4",esporte_lazer,59,3029,1,1200,20,20,20
"2028bf1b01cafb2d2b1901fca4083222",perfumaria,54,1536,2,250,20,8,21
"177ccb9eb4263c7f82f6c3b98980d26d",sinalizacao_e_seguranca,48,636,2,575,19,16,18
"132166cc21f572ad76741f4487b49b49",telefonia,54,699,3,250,21,12,21
"26f7a99db23ac54731f6db28f99c5fc2",perfumaria,48,1037,5,250,26,12,18
"5f0bdec2fb222061ed8fe52586a5957d",telefonia,42,660,1,113,18,4,11
"43840498716c5a01802df8992c619267",moveis_decoracao,49,718,1,200,16,16,16
d07cd460b9d3556ab8b59d0ab7163a0c,relogios_presentes,59,192,4,200,16,2,11
"7518c51f502ca391864ea9b073e634d6",beleza_saude,51,569,1,200,16,7,15
"0cd1e5169a1ba33d42fc9f76345a4504",instrumentos_musicais,33,1415,4,700,17,8,12
da7813106f94601e6022f50017299e2f,informatica_acessorios,49,567,1,1350,23,9,23
"30364952b2a2bd659cfdda1b5112358c",cama_mesa_banho,49,206,1,2700,55,25,35
"8b2a1e0d2ee4fa00cd00519b7881203a",automotivo,49,283,3,17400,50,40,40
"3918bb60ff48662029ca9f1e1f7b9842",fashion_bolsas_e_acessorios,59,352,3,550,43,16,27
a07713fa6def350398642fcb700db2f9,fashion_calcados,52,408,5,1400,22,12,33
"58b566d4cc7237145b29b21e9699e15c",malas_acessorios,52,246,1,800,33,10,45
"5929e483b6df44414c047cac38873fe6",esporte_lazer,22,300,2,650,60,10,20
"56303e28cce31802381aea252883b8b8",relogios_presentes,49,569,1,200,20,7,15
c155c424ae428e87e3060b8cf9453d72,perfumaria,37,548,1,500,16,2,11
b92268ad64d3947c80fddbc3a82de845,utilidades_domesticas,55,134,1,8850,39,12,78
"0ec63d4c614fff936b02b10d242bf955",moveis_decoracao,59,457,3,1350,45,15,35
e7d5464b94c9a5963f7c686fc80145ad,relogios_presentes,42,938,5,275,16,14,14
"33b67c1594a903b27b5163c0efb15a5d",fashion_bolsas_e_acessorios,63,627,4,200,16,5,11
"50fffe898281813ffdfa38591b0f1927",perfumaria,40,152,1,400,21,11,17
"9cd17b1cc8db0de6b175f213e9054c01",brinquedos,50,903,5,2416,32,28,23
"5554c5718f820a868853dbc5ca859b3b",esporte_lazer,40,595,1,3100,19,19,11
"441b44bcdcc4969bd3a9d67bbeed44f2",industria_comercio_e_negocios,47,1943,2,6000,45,12,44
"624846a50026c57927e1156335b120f6",esporte_lazer,28,1050,7,350,50,20,22
"97c57b8428f6b7a7597248a02938681d",moveis_escritorio,51,2250,1,11400,58,21,57
"0d27851a74a2b7abf8e6daa991d005f8",beleza_saude,54,384,5,350,25,15,15
"8b51c6ccc9c0548c951214e1cd1547ff",cama_mesa_banho,58,678,1,1000,28,14,16
c71cb8cbef2337bd69b95a02e4e682d4,papelaria,58,392,3,2100,16,9,11
"3ed43e8f95f9801cd8099b6f73e07335",fashion_bolsas_e_acessorios,27,209,4,200,18,9,11
"3225c54bb2785c33f49f50398fcdb88c",relogios_presentes,47,547,1,269,17,11,13
"1a6bdef0156314f8f852fe58564a31cb",moveis_decoracao,31,1330,1,100,40,2,30
"4ebb5f04dcd97206fb7b41b340c86e23",esporte_lazer,47,304,1,500,35,10,20
d8187d92ba7b6cef0ed22c1e80bb729e,artigos_de_festas,53,317,1,1150,34,11,34
e37d07fe13615c6846d4b3911415d963,bebes,45,811,5,600,32,11,32
b0adc96f418350c23fa6ce8a1d0aa328,beleza_saude,49,221,1,613,20,7,11
"941fede5c398c3c84cac6e6c832c2b11",utilidades_domesticas,52,230,3,3000,25,16,25
"9695ef7fc6824ad30eb18ab61ecf906a",esporte_lazer,50,706,1,7350,70,24,29
"8d7d29e5fb9ff5333009326c87fc04e9",moveis_escritorio,56,1070,1,7433,57,68,31
"496b2ebd2cc9b8b262c9705b1f3589ea",relogios_presentes,43,381,4,350,20,20,20
"94d1135483ece2c7493dd8f6b4ad7454",casa_construcao,55,1626,3,15000,60,50,50
"20bcfbb4c385ac8feaab2bff523a5694",brinquedos,48,480,2,400,22,5,22
"237711663569a9692ca68a102f51ab59",bebes,22,334,1,300,21,21,21
"79eeb2d2e2c707454215fe450a5602b5",relogios_presentes,55,207,1,200,16,10,11
"40df4be4429553e18755913ac3cfeac5",instrumentos_musicais,44,546,3,1450,32,14,27
"8828464e34fc3da3892f568218e14d61",beleza_saude,60,3244,1,3575,21,18,22
"3713f19c71c4be21ced80738e2fa49bc",moveis_escritorio,45,1094,1,8200,53,74,18
"8e476588d51b7bcc56ee5d14bcf25f26",brinquedos,19,487,1,1300,25,9,40
"67f9d01bcd84e2229ba6f8a75b635b40",moveis_decoracao,58,372,1,300,37,15,27
a90ef57c59c6996ab4d11165dda4ee6e,beleza_saude,58,1233,1,300,20,20,30
f73be23829e192092569d5dda349f807,esporte_lazer,48,789,1,2625,34,25,18
fb0a00a46641c9bc4fb44ce7f230de57,perfumaria,43,173,1,400,30,16,22
"263a74f89c1404aeb0aa4f17bdf0e18e",papelaria,60,440,7,350,21,7,15
"3ffa02e2ee2ce17abb51b4545f367e7f",brinquedos,25,242,4,200,16,8,11
"808a67fcfceaae1ecb87b9e85260e593",automotivo,37,874,1,2875,60,21,25
d0f60ef2a4823f57f00f1bd5cb463148,esporte_lazer,36,134,3,300,16,16,16
"4613efcec95c18902f5e8b117df56188",cama_mesa_banho,52,175,1,666,36,5,27
bd3024f7222c241a5e112251621397cb,esporte_lazer,28,247,3,150,22,6,15
"25a600be07bdb3ee433243ba392924ea",moveis_decoracao,51,900,2,350,68,8,13
a0265e3673ba47db572b54978126f6ae,moveis_escritorio,50,344,1,15000,50,90,50
"707f450cad7285fab5ad90bc3e7edb0c",utilidades_domesticas,59,604,1,1350,20,26,20
c43e56cd1eb509cca120446a61579ec0,utilidades_domesticas,60,413,1,1800,30,30,30
f38c674135b439b1d2deb1d68da9f4e6,automotivo,57,1412,9,600,20,10,15
d8de812ed5d981fc6a3984f4caa2aa05,esporte_lazer,44,1854,6,525,29,16,20
"8919fe2519b9ec1fb828896ac4f52959",perfumaria,21,50,1,400,16,16,11
b0633125352f6e66818a7ca9afae94ea,moveis_decoracao,16,113,1,550,24,26,24
a9a7d44cbdf7c47c958a585d66a0c3e1,relogios_presentes,36,622,2,146,17,12,14
"41d506be95a4196a805249d2a21d5a1d",informatica_acessorios,36,347,1,837,37,14,14
"9393358ebcb4f182f4e42d0c3b863cea",bebes,54,438,3,11400,65,15,70
"5e2ac503775a811be6aeeb9f87830e92",cama_mesa_banho,60,680,1,1250,19,17,22
ee7ddd73a334c7e3d03131492419d68c,pet_shop,57,695,3,3650,36,16,26
c3ae2001a36724730fbc90605b9278e2,telefonia,55,1311,2,50,18,6,11
c1bc9defa33e2379fa66e43dd1875480,moveis_decoracao,49,170,2,6000,60,30,35
"84b07ca699022a5dde105eddb4aac42c",beleza_saude,35,1830,1,3400,21,25,20
"0f789be671fe3bd93cabfbb4a710f282",cama_mesa_banho,47,325,5,450,20,10,12
"91a3881d2f8b6a993db6ba07284637f5",esporte_lazer,39,1195,1,600,16,16,16
b40fe421bacf70aea142a25d3ac7737b,construcao_ferramentas_construcao,54,294,6,1150,25,25,25
"288355bec90ef746899dca8aba646bae",brinquedos,44,1157,1,1053,31,10,31
a131898c2e4bf38b5d4c0b27da5066f5,cama_mesa_banho,55,224,1,500,16,10,16
"40a4dfa74a737d541b3c2413edf9cdf6",utilidades_domesticas,27,840,1,1000,22,10,18
f1bc55c22d7212dbec2c6d63e38f577e,pet_shop,52,484,1,450,20,20,17
e9cbc0910ab050cbd92fbeb051c270ea,,,,,600,32,15,28
fa54ba82589db68838ebe0225c34f30a,eletronicos,34,212,1,16283,19,14,15
"91aafdd30514579d1568b6f5ae9f4d46",brinquedos,57,175,1,300,16,17,11
"9c7a34846a13f5d0a066eb6af9ecbd87",beleza_saude,34,585,3,900,23,5,15
a26401cdab37b65e545c1d3c6cf78829,brinquedos,47,458,6,200,20,9,12
d8c0c707d3724304033f593878cbf1e6,perfumaria,32,140,1,200,22,10,19
"9800689d93f54df6dc7df4ebd0aade31",bebes,58,527,1,650,36,31,19
ac0878b52e5945bdee454c4115c40f41,bebes,36,767,1,2550,56,61,28
c32884d4d3342f6417b68f1f46387a14,esporte_lazer,47,396,1,600,16,15,15
a35a59bff183b90417bbc511e1d82115,papelaria,36,293,3,500,16,11,11
"989fd236458b9c0410bc6e1cf23cde4d",cool_stuff,36,777,4,1700,25,26,83
"1f792af77962621fcc80d95c2897bb19",cama_mesa_banho,40,590,1,250,22,5,16
"38fe0e2fa28ed26b9d47b0cd5d15bf78",eletronicos,54,703,1,400,16,16,11
"7bc54db14f2630ffad57c1a57fd16e97",cama_mesa_banho,48,320,1,250,25,10,20
b8c89bc5fa5dc01a5d0e9d7ff0c6ecdb,cama_mesa_banho,55,444,2,700,50,16,16
"64436613065a92eedd50d29d4ec0cd43",pet_shop,53,1069,2,6700,50,20,40
"01c9a70868bec5b748c67fcc26ce5895",brinquedos,39,601,2,750,30,17,30
bb812a3e630d1d023c592cbc7b3bd7fa,moveis_decoracao,58,1972,2,3000,69,11,11
"0502d1a36be75bd36b452f31c6ed264a",,,,,100,16,7,11
bebbcfea18211f83db416d354127179c,utilidades_domesticas,53,1254,1,1450,31,25,27
"1b34de23397f9ce6cd0f7afa27b60eac",beleza_saude,33,3664,1,430,22,17,21
"7c1bd920dbdf22470b68bde975dd3ccf",beleza_saude,59,492,2,200,22,10,18
"7cefa61c9500d9b227894dc48d8b5a0b",utilidades_domesticas,54,544,1,300,25,10,36
"0fa49c14fe89e1b01414391d78f7c1a8",ferramentas_jardim,48,595,4,200,30,10,20
bec00ee6877f9d594709ce242ee4d0ec,construcao_ferramentas_construcao,59,2224,1,200,16,10,11
c89bd65c6473672b9808b1d1d4df79f9,relogios_presentes,42,657,1,400,23,15,19
"9373355c0da0bbda1d469b3504731ccb",beleza_saude,15,552,1,50,20,20,16
"9d1b18c0f7c3a2519bac1d098f945278",instrumentos_musicais,53,1852,5,1200,28,11,26
"8974fd022d2eca68246a2f754bd7de23",telefonia,26,345,1,200,27,5,20
"1067af1d38844dcfaa3471839f922c27",brinquedos,33,254,5,9080,57,24,45
"913dfc85a7c4fd983be2290f7436bedc",telefonia,55,568,1,225,20,5,13
db05ec86bc6eba7fe32b9c739d31b10d,casa_conforto,46,406,1,10150,45,30,45
"364c1b9489e407ae88e1d12e89514428",livros_tecnicos,58,2533,1,1900,17,7,23
"09e68b02ea2a0a677c692faac3735c9d",esporte_lazer,30,626,5,227,26,15,19
"20856303113ea417297aa919436cf183",ferramentas_jardim,50,591,3,1450,20,20,20
bb09b0b5f3668effd704b1b2a83cae9b,relogios_presentes,57,616,4,400,16,2,11
"5357939c29929b47a0e3923da9155fbd",eletrodomesticos,57,144,1,400,27,13,17
a1efe4a86746c22541813e22e1d23e33,cama_mesa_banho,52,289,1,1950,34,9,33
cfef9c856c09723e61b5eeaed5aa2d55,beleza_saude,57,2556,1,300,16,6,11
"7176644f1859de00c3d63b38ba606aee",moveis_decoracao,44,729,1,900,35,10,35
"3c5ff6cfedc787b5fcef300fc43100c0",automotivo,53,2118,1,300,24,18,18
"39e96bf755a2107369e9e9654476d831",moveis_decoracao,57,470,1,2200,50,20,40
"951b0c4b9f14bd5f821ceffb3cd6bdeb",beleza_saude,34,267,1,606,19,12,16
"4db04f1ae830079ac83e0fc9c63216a3",relogios_presentes,41,681,1,167,21,13,16
"66b1f09e746c05761bcaccf6339bde8d",eletronicos,36,816,1,3050,40,8,40
a1ac36693a5e8d933e05f9df9180c9af,perfumaria,51,534,1,1000,22,9,15
"8f182b62914de7e1eac12f09b125e9a6",casa_construcao,59,664,1,8700,30,35,30
"53a0380bace091a275d6f6a7e46c07b6",bebes,46,251,1,213,17,8,12
ffa255211c5d16ec8ebadcb5729c96ce,eletronicos,46,223,1,100,23,8,12
"4b2772e2e34787603725226af352e466",beleza_saude,30,150,1,200,16,9,14
"1d7997c2448b27bd70c631b37acd27c2",esporte_lazer,54,1552,1,400,28,19,19
a8626e1c9d4273aa4bb5065747148d30,construcao_ferramentas_construcao,54,123,7,9500,44,15,33
"3a135477bf41350a0b1d8afdf616d446",brinquedos,56,928,3,600,52,9,19
bed95d69e90e758da84f50f57dc0e31b,pet_shop,50,1983,3,3000,105,16,16
"739e8ddbbd7a0d61e33949614a14d8cb",cama_mesa_banho,44,473,1,1150,55,15,45
"642e125cbc752b4eeb8faf442319c39f",automotivo,59,228,1,500,35,15,35
b2e9a7118faa5cc45d5bbaef6c53c40f,automotivo,55,551,1,100,23,5,23
e12b3c9c9c2dd369393d99e021901220,eletronicos,47,576,1,403,19,8,12
d66efed659bfd2df454da7f4c4dac4dd,ferramentas_jardim,50,1082,6,860,31,15,14
cdc9d87e17ccf98f35634e6c3b77073e,esporte_lazer,57,1236,1,4250,20,20,20
c4c508eec81b6f7eb8153419004c6450,malas_acessorios,59,472,4,20850,50,50,50
ac81bacb0ef8c88048ad83765dfeefc1,climatizacao,56,1351,5,4500,55,16,26
bc0cf6f75f7db177ba3d47677f5e467f,,,,,200,16,2,11
e5eadf9be70a4a9fa514019542fc330a,eletrodomesticos,48,543,2,1200,35,20,30
ebe731afbcf530cfaa1e5260be512e9b,esporte_lazer,45,941,1,1300,100,8,15
f9cba524b5d78761e38224422cc54272,esporte_lazer,51,1498,1,1500,20,17,17
"8f5bd114ef009fccfa3fd221b6bf7465",relogios_presentes,28,890,1,409,16,11,12
"7fa79f73326e6b9b13b79f60a435d4a5",esporte_lazer,45,570,2,725,19,14,15
"9e261f5543c32312afa68843fabcc119",pet_shop,33,964,1,4600,46,27,28
"1468ae815f666819cd3fa15be0cc035a",eletronicos,58,870,1,575,26,26,26
"503a2b62d0d1faa8d1950c483231aeaa",climatizacao,39,132,1,375,24,12,17
"2ccb88cb2c4943230baf9a184b76b76d",beleza_saude,29,817,1,550,20,14,14
e14717f9b1abbf7601efb99f26194d0f,moveis_decoracao,58,1103,1,1200,30,30,30
de2ac390da8e5e9cc2c6bc88d5c5357f,relogios_presentes,41,438,1,400,20,14,16
"8aeef27d525d6bfa3b48e599a6c15ffd",fashion_esporte,51,567,1,500,26,10,22
"8d29be6478bbde713745b8f567edc734",esporte_lazer,33,556,1,600,23,11,20
a85e15cc715d8d8ce1d520208aa1304c,esporte_lazer,53,479,1,900,16,8,13
"13c270dd3d811877114b2a225436a79a",moveis_decoracao,59,1972,4,300,69,11,11
"5492f900418b499c9ea1479ebde6e1de",esporte_lazer,44,85,1,300,26,3,15
"9c04b0496b6216fd87416d7fb07b4330",esporte_lazer,52,671,1,600,20,13,13
a916a0b56448758409cb1147fa3d1f8b,malas_acessorios,49,905,6,575,44,8,33
cfe9e8e1f0400c8cc665d41722f34086,moveis_decoracao,44,696,4,1500,35,40,35
"07675856c4bfe13a38ddb23da5c3b176",relogios_presentes,34,513,3,500,38,12,38
"4c8dfecc09a4b15b7c71b219278d9026",papelaria,64,582,1,700,19,44,31
c64c9d2312789dce6e9c70ebd1f20dfa,papelaria,39,112,1,250,20,20,20
"5003ff32113b7b59ff731227f2681fbc",ferramentas_jardim,47,304,5,1000,40,3,15
fe117e311878a71023889b7bb6a8f2c2,moveis_decoracao,35,393,5,300,16,6,20
eefc25bf3b54c979499864b77267ee2f,cool_stuff,52,1049,1,2300,42,25,15
"63085bb4366ded27bcb63cbb59b4103a",bebes,53,872,2,13100,38,47,44
d6783a6e939059f756562de164efc447,moveis_decoracao,43,442,2,300,20,11,16
"7c1001239dfe84755f6c35910436abd1",automotivo,58,1125,6,100,16,5,11
c077c1ab5ccc8f57fd2fb6fd2f0b03cf,utilidades_domesticas,53,786,4,725,29,15,23
ee87cb643157a8d2ac8298461517533b,moveis_cozinha_area_de_servico_jantar_e_jardim,30,580,4,3400,85,8,26
ebe595e1317f86ea08bd4fbe8f92bc1b,moveis_decoracao,46,709,2,1300,50,30,30
"3f99d6b2a7b33ab37d6efc8ad7e45e4a",esporte_lazer,56,615,1,10800,28,8,11
"2a217b8a9a09c938d8db704d99d7f053",brinquedos,54,77,2,3150,39,30,29
e4ca96fc59c4c8b33c732c377b5c773f,beleza_saude,57,2576,1,1233,21,22,16
"8345f12ea3fe16a74912415280296b3d",moveis_quarto,42,750,2,16300,65,35,35
"2760b32bd7165bc5a03f2f0b53caa2d5",casa_construcao,56,773,3,1100,25,20,25
"249360ba4e41990fed4dd4398fd1893a",bebes,53,1286,4,200,16,6,11
"94a6c010ef78e62cab34c6caf0a69b5f",consoles_games,51,113,1,100,20,3,15
"9b2b4b4fb7f956d73db1052f952e14f8",brinquedos,57,538,5,6050,81,8,56
"35b265fd684b08f6f780239bf05a390b",moveis_decoracao,56,1042,6,1170,22,12,20
a06766fec51c96d4d0bce282906735eb,cama_mesa_banho,55,626,2,650,16,10,16
"8264f2dcca3aa83cb217d7f09e9c8cf8",relogios_presentes,51,624,5,200,16,2,20
"8229dca25207625966da8cffda27446c",,,,,700,24,4,15
a6b9a1c0a432a6c03bde26488dd46845,esporte_lazer,55,791,1,5750,33,15,18
"0a7a5763f6ee3b862ca27208f8fbbdb7",,,,,1000,20,15,20
"86beb8b7298c47a334e6deb8545b2f06",alimentos_bebidas,29,205,1,350,16,2,12
a5d722d3c7a01c224625d0881e630503,informatica_acessorios,57,905,4,500,16,6,48
ae708dce075c96f220a0ad5adb2dc984,eletronicos,51,1461,4,1117,19,14,19
"38fbe42a76e0c841c9445467b7e5ab30",cama_mesa_banho,45,734,5,550,16,10,11
"5295e2ed3de019d54ea93507c27b3ded",informatica_acessorios,50,688,2,200,39,9,20
d966205671b5b10dd91ce7a8abde38af,consoles_games,57,300,1,300,16,2,12
"33b0f8037510c23d243bb510d7d6e07d",cama_mesa_banho,50,804,1,1200,20,16,20
"3b17509fe0ed9bc707f338cdeed4fb45",esporte_lazer,57,744,2,1100,47,10,15
"541f87698fb1b63df63ba4989dcc25ce",utilidades_domesticas,60,338,2,3100,18,18,18
f8912361eece17527c97b26793def92a,utilidades_domesticas,55,429,1,2000,38,25,32
dc84e20150e6742b653dfdd592c4bd42,esporte_lazer,56,279,1,175,18,9,16
a11b842166a17bc29bcdcb3cb45a50e3,beleza_saude,45,806,1,19600,40,35,46
"70fb1a4e096e46196c07bcb13f615a44",automotivo,58,784,3,5300,42,12,27
